LAT,LON
33.9339,-118.2739
34.0863,-118.3064
33.9806,-118.3177
34.0806,-118.2843
34.1866,-118.5582
0,0
34.0707,-118.2103
33.9774,-118.286
34.0392,-118.4358
34.0415,-118.2196
33.9456,-118.2717
33.7225,-118.3012
34.0499,-118.2009
34.0677,-118.2398
34.2265,-118.4565
34.0702,-118.188
34.0454,-118.3207
33.9994,-118.2696
33.7483,-118.2804
34.0683,-118.256
34.0374,-118.3279
33.7854,-118.2495
33.9798,-118.2918
34.0246,-118.1998
34.0141,-118.2974
33.7854,-118.2495
33.7888,-118.2644
34.25,-118.4488
34.0483,-118.4571
34.0951,-118.2171
34.0928,-118.3109
34.0206,-118.3473
34.1119,-118.1882
33.7649,-118.3076
34.2127,-118.4309
34.0171,-118.3224
34.0037,-118.3193
34.0951,-118.2171
34.1522,-118.3534
33.9782,-118.2813
34.2067,-118.366
33.8481,-118.3041
33.9827,-118.3255
33.7659,-118.2491
34.0386,-118.2201
34.0522,-118.3499
34.0447,-118.2864
34.2066,-118.5262
34.1831,-118.3768
33.9976,-118.3171
33.9551,-118.2893
34.0905,-118.2098
34.01,-118.29
34.2094,-118.3634
34.0573,-118.2686
34.1826,-118.4444
33.9974,-118.274
34.2684,-118.5149
34.2166,-118.4618
33.9774,-118.2739
34.045,-118.1956
33.7225,-118.3012
34.174,-118.4279
33.9608,-118.2739
34.1938,-118.6044
34.0737,-118.3067
34.0534,-118.404
33.9345,-118.2623
34.0961,-118.3442
34.0658,-118.2814
34.0591,-118.3205
33.9747,-118.2838
34.2425,-118.4207
33.7483,-118.2804
34.2038,-118.606
34.0101,-118.2565
33.9951,-118.3046
34.0951,-118.2171
34.0291,-118.3929
33.7819,-118.2526
34.0039,-118.264
34.2348,-118.4093
34.0336,-118.3526
33.9857,-118.2628
33.7977,-118.2773
34.1058,-118.2354
33.7815,-118.265
33.9637,-118.2871
34.201,-118.5955
34.0999,-118.3616
34.0803,-118.3474
33.7243,-118.2963
34.0616,-118.2794
34.2433,-118.609
34.0524,-118.4484
34.115,-118.2419
34.1769,-118.5384
34.1974,-118.6029
34.2319,-118.472
33.8202,-118.3015
33.8871,-118.2882
33.7808,-118.2743
33.9907,-118.2411
34.2616,-118.3673
34.1016,-118.3531
34.1994,-118.4411
34.2573,-118.5623
34.0434,-118.3621
34.3089,-118.4596
34.146,-118.3615
34.044,-118.28
34.0508,-118.4351
34.1192,-118.2097
34.2048,-118.4468
34.1907,-118.4465
34.0709,-118.2985
34.2236,-118.4611
33.7854,-118.2495
34.2991,-118.4638
33.7944,-118.2469
33.7976,-118.2621
34.0128,-118.2565
33.8381,-118.3028
34.2148,-118.5404
34.2904,-118.5227
34,-118.3269
34.2283,-118.4633
34.201,-118.5977
34.1222,-118.2114
34.0835,-118.3103
34.2957,-118.4505
34.0693,-118.2687
33.9446,-118.2804
34.0853,-118.186
34.0832,-118.1933
33.9774,-118.3265
33.9942,-118.263
33.9967,-118.2478
33.9964,-118.3247
34.235,-118.4314
34.0391,-118.2983
33.9942,-118.2783
34.0715,-118.3678
33.9698,-118.2842
33.9992,-118.3002
34.2072,-118.4444
34.2615,-118.3088
34.2094,-118.3634
33.9717,-118.2827
34.0715,-118.1633
34.0516,-118.3219
34.1576,-118.4252
34.1191,-118.4638
34.2975,-118.4495
34.2178,-118.373
34.2048,-118.4468
33.731,-118.2858
34.2879,-118.5537
33.9984,-118.2478
34.0832,-118.2137
34.3271,-118.4498
34.0462,-118.2803
33.9343,-118.2335
34.0412,-118.2436
34.0284,-118.2158
34.0417,-118.3207
33.9667,-118.2856
33.9664,-118.3046
33.9629,-118.2695
33.9875,-118.3046
0,0
33.7243,-118.2963
33.944,-118.4073
33.9638,-118.2651
34.1043,-118.2275
34.0286,-118.2028
33.7854,-118.2495
34.0667,-118.2857
34.0248,-118.266
33.7815,-118.265
34.1946,-118.3835
33.7847,-118.2675
33.9608,-118.2739
34.0393,-118.4465
34.0442,-118.2439
34.0709,-118.2985
34.001,-118.3113
34.0375,-118.4622
33.9365,-118.2762
34.0722,-118.1754
34.0342,-118.2105
34.0036,-118.3319
34.0376,-118.2871
34.0429,-118.2934
34.079,-118.3058
34.0219,-118.2959
34.1922,-118.3997
34.0502,-118.3331
34.2459,-118.4185
34.0315,-118.2027
34.0763,-118.2613
33.9855,-118.2876
34.0993,-118.3114
34.0981,-118.3158
34.1831,-118.3856
33.7739,-118.2678
33.7977,-118.2773
34.0598,-118.2929
34.1867,-118.4247
34.2065,-118.6029
34.0636,-118.296
34.0518,-118.4607
33.731,-118.2858
34.0966,-118.2276
33.9943,-118.4622
34.0625,-118.2283
34.1847,-118.4444
33.9538,-118.2586
33.9907,-118.2411
34.0591,-118.4426
33.7415,-118.2835
34.0459,-118.3454
34.2094,-118.3634
33.7297,-118.288
34.0498,-118.1964
34.3275,-118.4298
34.0019,-118.3269
33.9484,-118.263
33.7823,-118.2744
33.9655,-118.2893
33.9433,-118.2608
34.1289,-118.2684
34.1227,-118.3181
33.9907,-118.2411
34.2202,-118.503
34.0846,-118.2892
34.3232,-118.4695
34.0311,-118.275
34.0318,-118.4073
34.2637,-118.5176
34.0637,-118.244
33.942,-118.4095
34.0224,-118.4002
34.055,-118.2904
33.9402,-118.2695
34.0986,-118.388
34.2627,-118.5317
33.9855,-118.287
34.0803,-118.3474
34.2208,-118.5317
34.0327,-118.3066
34.0155,-118.3089
34.2198,-118.4533
33.9969,-118.3023
34.0106,-118.2842
34.1831,-118.3768
34.0936,-118.2299
34.0019,-118.3056
34.1133,-118.2325
34.1906,-118.5884
34.0515,-118.2658
34.2265,-118.3644
34.0495,-118.2061
34.0672,-118.2941
34.0364,-118.1955
34.0199,-118.2733
33.7854,-118.2495
34.0488,-118.2775
34.0101,-118.2872
34.2135,-118.6137
33.9382,-118.2894
33.9609,-118.2739
33.9513,-118.2445
34.1947,-118.5734
34.2619,-118.4296
34.017,-118.3471
34.0478,-118.2484
34.3274,-118.4321
33.9383,-118.263
34.0454,-118.3207
33.7854,-118.2495
34.0262,-118.3558
34.0339,-118.2755
34.0375,-118.4622
34.0812,-118.2981
34.0179,-118.2731
33.9433,-118.2608
34.1906,-118.5884
33.9975,-118.2454
34.3275,-118.4298
33.9667,-118.2856
34.0651,-118.2682
34.0401,-118.2864
34.0173,-118.3224
34.2264,-118.4493
34.2995,-118.4392
34.0618,-118.2929
34.082,-118.1931
34.2012,-118.4662
34.0094,-118.2827
33.9389,-118.2297
33.9351,-118.2369
34.0574,-118.2733
34.0021,-118.2521
34.0309,-118.2013
34.277,-118.3977
34.0074,-118.285
34.3192,-118.4455
33.9345,-118.2623
34.0663,-118.2706
33.993,-118.2543
33.9727,-118.285
34.3205,-118.4062
34.1133,-118.2325
34.0709,-118.2941
33.9829,-118.3187
34.3239,-118.42
0,0
33.9446,-118.2848
33.9667,-118.2856
34.0407,-118.1939
34.0519,-118.3306
34.0057,-118.2715
33.9974,-118.2982
34.0375,-118.4622
34.0478,-118.2484
34.1962,-118.546
34.1019,-118.2264
33.9542,-118.2893
34.1191,-118.2403
33.9345,-118.2623
34.0712,-118.3029
34.0884,-118.2258
34.2312,-118.5632
34.2681,-118.4288
33.9642,-118.2586
34.0572,-118.3482
34.0918,-118.1887
34.0598,-118.3009
33.9406,-118.2296
34.2338,-118.472
34.1533,-118.4058
34.3049,-118.4658
33.7932,-118.2659
34.0183,-118.3536
34.2865,-118.4161
33.9483,-118.2827
34.1049,-118.4458
34.1919,-118.5801
34.0731,-118.3113
33.9994,-118.2478
33.9992,-118.2827
34.0146,-118.313
34.0999,-118.3629
34.1556,-118.3771
34.3009,-118.4507
34.2647,-118.4935
34.2265,-118.4565
34.0626,-118.2681
34.2735,-118.4409
34.115,-118.2416
34.2428,-118.4252
34.2545,-118.2955
33.7854,-118.2495
33.9906,-118.2739
34.0454,-118.3116
33.9383,-118.2826
34,-118.3269
34.1922,-118.5491
34.0038,-118.4374
34.2573,-118.5908
34.044,-118.28
33.9905,-118.2871
34.0039,-118.264
34.235,-118.4314
34.0577,-118.4201
34.2094,-118.3634
34.0559,-118.2891
34.0526,-118.3147
33.7819,-118.2526
33.7369,-118.2835
34.1848,-118.536
34.0146,-118.3291
33.7297,-118.288
34.2253,-118.4336
34.0109,-118.3302
33.9932,-118.3214
34.0358,-118.21
33.7854,-118.2495
34.2427,-118.4702
33.9942,-118.4077
34.0107,-118.3466
34.1486,-118.4425
33.9691,-118.3112
33.9667,-118.2856
34.0375,-118.4622
34.0641,-118.2455
34.2084,-118.5099
34.1229,-118.179
34.0489,-118.1944
34.0203,-118.3201
34.1924,-118.4444
33.9834,-118.2718
33.9383,-118.2739
34.0128,-118.2485
33.9727,-118.285
34.0234,-118.1999
33.9943,-118.4623
34.0454,-118.3134
34.0607,-118.3144
34.0836,-118.3028
34.0852,-118.1739
34.1946,-118.6272
34.2178,-118.373
34.1749,-118.5344
34.0019,-118.3269
34.0502,-118.2539
34.261,-118.4874
34.0002,-118.2478
34.2247,-118.4709
33.9492,-118.2695
34.1149,-118.2459
34.2554,-118.4169
33.961,-118.2919
33.9402,-118.2695
34.1746,-118.5198
34.1017,-118.3093
34.0803,-118.3474
34.3248,-118.4372
34.0374,-118.3279
34.2085,-118.4771
34.0749,-118.2868
34.0328,-118.2096
34.0408,-118.3435
33.9925,-118.2608
34,-118.3269
33.9774,-118.2761
34.1232,-118.216
34.2047,-118.5688
33.7813,-118.2609
34.2465,-118.4762
0,0
33.9744,-118.3702
33.9737,-118.2981
34.192,-118.5633
34.2065,-118.6147
34.1883,-118.6274
34.174,-118.3899
34.02,-118.2648
34.0473,-118.2916
34.2427,-118.4453
34,-118.3269
33.791,-118.3028
34.1241,-118.2208
34.1164,-118.2332
33.7415,-118.2796
34.0511,-118.2597
33.9943,-118.4622
34.0281,-118.2194
33.944,-118.4073
33.9492,-118.2717
34.1939,-118.547
34.1001,-118.2534
34.0598,-118.2904
34.1126,-118.1829
34.0392,-118.2494
34.0667,-118.2871
33.9656,-118.2629
34.2626,-118.6104
34.0919,-118.2397
34.0055,-118.4375
33.9584,-118.2586
34.2661,-118.6153
34.1949,-118.4203
0,0
34.0836,-118.3028
34.0791,-118.2941
34.0518,-118.2493
34.2648,-118.5055
34.0799,-118.3068
34.1017,-118.318
34.2548,-118.425
34.2301,-118.3901
33.7815,-118.265
34.021,-118.208
34.2253,-118.4336
33.7854,-118.2495
34.2264,-118.4493
34.0495,-118.2061
34.3198,-118.4622
34.0412,-118.2436
34.1289,-118.2684
34.0464,-118.3338
33.9943,-118.2608
34.0998,-118.331
33.7977,-118.2773
34.2047,-118.5531
34.2283,-118.4633
34.1868,-118.5229
33.9487,-118.2392
33.9942,-118.2783
33.9698,-118.2842
34.061,-118.1948
33.9303,-118.2463
34.0369,-118.2655
34.2265,-118.4565
34.108,-118.1989
34.2978,-118.4428
34.235,-118.4314
34.0351,-118.3745
34.0683,-118.256
33.9551,-118.2782
34.0191,-118.2081
33.9583,-118.3003
34.0028,-118.3067
0,0
33.9942,-118.263
34.0074,-118.285
0,0
33.819,-118.3066
34.2629,-118.5496
34.2904,-118.5227
33.951,-118.2827
34.0491,-118.4614
34.1354,-118.3631
34.2548,-118.425
33.9542,-118.2893
34.2065,-118.6147
34.1957,-118.5373
34.0254,-118.2729
33.9997,-118.2849
33.9758,-118.3888
34.2465,-118.4762
34.1178,-118.2488
34.2648,-118.4184
33.7451,-118.2835
34.0348,-118.2876
34.2135,-118.6137
33.7819,-118.2526
34.0707,-118.2103
34.0531,-118.2738
34.0183,-118.3504
34.1776,-118.4662
34.0246,-118.1998
34.0391,-118.2983
33.7952,-118.2682
34.0832,-118.1933
34.0728,-118.2844
34.0481,-118.2542
34.0636,-118.296
34.0012,-118.3581
34.0565,-118.2566
34.2135,-118.6137
34.0599,-118.2655
33.7847,-118.2641
34.0999,-118.3629
34.0786,-118.1693
34,-118.3269
34.0626,-118.2445
33.9432,-118.4013
34.0375,-118.4622
34.0618,-118.3004
34.2531,-118.429
33.7908,-118.2697
34.2978,-118.4428
34.0477,-118.1963
33.9721,-118.4303
34.2179,-118.461
33.726,-118.321
34.2265,-118.4654
34.2615,-118.4335
34.1289,-118.2684
33.9465,-118.2739
34.1972,-118.6268
34.0164,-118.2699
34.0956,-118.2918
34.3198,-118.4622
34.0326,-118.3212
