DR_NO,AREA,AREA NAME,Rpt Dist No,LOCATION,Cross Street,LAT,LON,,,,,,,,,,,,,,,
201411640,14,Pacific,1458,SLAUSON AV,BRADDOCK DR,33.9966,-118.4116,,,,,,,,,,,,,,,
201204489,12,77th Street,1249,63RD PL,FIGUEROA ST,33.9819,-118.2827,,,,,,,,,,,,,,,
201905971,19,Mission,1982,ACRE,COLUMBUS AV,34.23,-118.4656,,,,,,,,,,,,,,,
200612244,6,Hollywood,645,1700 ORCHID AV,,34.103,-118.3402,,,,,,,,,,,,,,,
201223591,12,77th Street,1269,400 E 79TH ST,,33.9674,-118.2673,,,,,,,,,,,,,,,
201820719,18,Southeast,1806,700 E 89TH ST,,33.9556,-118.263,,,,,,,,,,,,,,,
201409721,14,Pacific,1407,3700 CLARINGTON AV,,34.0248,-118.4021,,,,,,,,,,,,,,,
201818222,18,Southeast,1831,500 W 120TH ST,,33.9237,-118.2831,,,,,,,,,,,,,,,
201212442,12,77th Street,1251,FLORENCE,VICTORIA,33.9745,-118.3324,,,,,,,,,,,,,,,
201318668,13,Newton,1381,300 W 59TH PL,,33.986,-118.2783,,,,,,,,,,,,,,,
200609618,6,Hollywood,622,CURSON AV,HOLLYWOOD BL,34.1017,-118.355,,,,,,,,,,,,,,,
201915316,19,Mission,1982,PARTHENIA ST,BURNET AV,34.2283,-118.4633,,,,,,,,,,,,,,,
201306503,13,Newton,1371,56TH ST,BROADWAY,33.9915,-118.2783,,,,,,,,,,,,,,,
201416417,14,Pacific,1479,5700 W 85TH PL,,33.9605,-118.3821,,,,,,,,,,,,,,,
200322151,3,Southwest,338,1100 W 29TH ST,,34.0284,-118.2846,,,,,,,,,,,,,,,
201224625,12,77th Street,1251,FLORENCE,10TH AV,33.9745,-118.3286,,,,,,,,,,,,,,,
201804928,18,Southeast,1842,10900 S SPRING ST,,33.9374,-118.2762,,,,,,,,,,,,,,,
200116309,1,Central,159,1200 PALMETTO ST,,34.0401,-118.2357,,,,,,,,,,,,,,,
200911387,9,Van Nuys,963,15100 MAGNOLIA BL,,34.1649,-118.4618,,,,,,,,,,,,,,,
200120852,1,Central,135,200 S SPRING ST,,34.0503,-118.247,,,,,,,,,,,,,,,
201909209,19,Mission,1971,9000 SEPULVEDA BL,,34.2337,-118.4703,,,,,,,,,,,,,,,
200909291,9,Van Nuys,941,15300 HATTERAS ST,,34.1758,-118.4662,,,,,,,,,,,,,,,
200711877,7,Wilshire,783,BANGOR ST,REDONDO,34.0368,-118.3556,,,,,,,,,,,,,,,
200913541,9,Van Nuys,941,5700 VAN NUYS BL,,34.1766,-118.4589,,,,,,,,,,,,,,,
201013429,10,West Valley,1004,18100 SATICOY ST,,34.2146,-118.5317,,,,,,,,,,,,,,,
201222294,12,77th Street,1243,1700 W 65TH PL,,33.9798,-118.3068,,,,,,,,,,,,,,,
200817225,8,West LA,831,11900 MONTANA AV,,34.0473,-118.4768,,,,,,,,,,,,,,,
201011149,10,West Valley,1021,19300 SHERMAN WY,,34.201,-118.5546,,,,,,,,,,,,,,,
201908663,19,Mission,1915,14300 BERG ST,,34.3027,-118.4469,,,,,,,,,,,,,,,
201713860,17,Devonshire,1796,8600 FORBES AV,,34.2267,-118.5,,,,,,,,,,,,,,,
200212870,2,Rampart,237,1600 BEVERLY BL,,34.0634,-118.2631,,,,,,,,,,,,,,,
200317661,3,Southwest,377,1300 W MARTIN LUTHER KING JR BL,,34.0145,-118.298,,,,,,,,,,,,,,,
200909660,9,Van Nuys,935,SYLVAN ST,HAZELTINE AV,34.1847,-118.44,,,,,,,,,,,,,,,
201607653,16,Foothill,1641,13700 CARL ST,,34.2566,-118.4315,,,,,,,,,,,,,,,
201714820,17,Devonshire,1759,15700 STARE ST,,34.2528,-118.4762,,,,,,,,,,,,,,,
200915267,9,Van Nuys,943,TYRONE,COLLINS,34.1739,-118.4443,,,,,,,,,,,,,,,
200806649,8,West LA,851,1500 S SALTAIR AV,,34.041,-118.4622,,,,,,,,,,,,,,,
202007018,20,Olympic,2063,1100 S HOBART BL,,34.0509,-118.3052,,,,,,,,,,,,,,,
200618781,6,Hollywood,636,HOLLYWOOD BL,SCHRADER,34.1016,-118.3325,,,,,,,,,,,,,,,
200910094,9,Van Nuys,916,7000 WOODMAN AV,,34.1976,-118.4356,,,,,,,,,,,,,,,
201104548,11,Northeast,1132,3600 HOLBORO DR,,34.1168,-118.2761,,,,,,,,,,,,,,,
201312651,13,Newton,1367,5200 ALBA ST,,33.9954,-118.2398,,,,,,,,,,,,,,,
200408016,4,Hollenbeck,487,8TH ST,SOTO ST,34.0281,-118.2194,,,,,,,,,,,,,,,
201510944,15,N Hollywood,1543,5400 CORTEEN PL,,34.1685,-118.4019,,,,,,,,,,,,,,,
200409392,4,Hollenbeck,489,8TH,GLENN,34.0273,-118.2176,,,,,,,,,,,,,,,
201310030,13,Newton,1333,33RD,CENTRAL,34.0138,-118.2565,,,,,,,,,,,,,,,
201309460,13,Newton,1385,700 E 61ST ST,,33.9844,-118.2631,,,,,,,,,,,,,,,
201519011,15,N Hollywood,1555,11300 CAMARILLO ST,,34.1577,-118.3765,,,,,,,,,,,,,,,
201418258,14,Pacific,1496,6100 W 98TH ST,,33.9474,-118.3924,,,,,,,,,,,,,,,
200317519,3,Southwest,314,2400 3RD AV,,34.0357,-118.3201,,,,,,,,,,,,,,,
201811313,18,Southeast,1801,8800 S FIGUEROA ST,,33.9555,-118.2871,,,,,,,,,,,,,,,
201419804,14,Pacific,1469,7100 KITTYHAWK AV,,33.9733,-118.3747,,,,,,,,,,,,,,,
201319962,13,Newton,1343,800 E JEFFERSON BL,,34.0145,-118.2634,,,,,,,,,,,,,,,
201518002,15,N Hollywood,1569,10400 RIVERSIDE DR,,34.1522,-118.3578,,,,,,,,,,,,,,,
200810405,8,West LA,829,1400 PANDORA AV,,34.0619,-118.4266,,,,,,,,,,,,,,,
201607791,16,Foothill,1661,12900 BRANFORD ST,,34.2409,-118.4132,,,,,,,,,,,,,,,
200512882,5,Harbor,515,1400 N WILMINGTON BL,,33.7906,-118.275,,,,,,,,,,,,,,,
201318949,13,Newton,1362,48TH ST,AVALON BL,33.9998,-118.2652,,,,,,,,,,,,,,,
201211731,12,77th Street,1205,1200 W 49TH ST,,33.9987,-118.2959,,,,,,,,,,,,,,,
200917366,9,Van Nuys,923,15200 KITTRIDGE ST,,34.1903,-118.464,,,,,,,,,,,,,,,
211208736,12,77th Street,1258,79TH ST,MAIN ST,33.9679,-118.2739,,,,,,,,,,,,,,,
201821681,18,Southeast,1846,111TH ST,ANTWERP ST,33.9348,-118.2485,,,,,,,,,,,,,,,
200814828,8,West LA,855,1600 VETERAN AV,,34.0494,-118.4405,,,,,,,,,,,,,,,
201816480,18,Southeast,1824,600 E 99TH ST,,33.9468,-118.2652,,,,,,,,,,,,,,,
200206617,2,Rampart,248,5TH ST,HARTFORD AV,34.0557,-118.2645,,,,,,,,,,,,,,,
201914330,19,Mission,1962,9300 COLUMBUS AV,,34.2391,-118.4647,,,,,,,,,,,,,,,
200708717,7,Wilshire,749,800 S LUCERNE BL,,34.0581,-118.3261,,,,,,,,,,,,,,,
200816633,8,West LA,889,8800 GUTHRIE AV,,34.0416,-118.3836,,,,,,,,,,,,,,,
200615501,6,Hollywood,676,5800 WARING AV,,34.0853,-118.3244,,,,,,,,,,,,,,,
201607463,16,Foothill,1695,7600 VINELAND AV,,34.2085,-118.3703,,,,,,,,,,,,,,,
210504022,5,Harbor,585,800 W HAMILTON AV,,33.7208,-118.2951,,,,,,,,,,,,,,,
200515496,5,Harbor,523,2000 JOHN S GIBSON BL,,33.7566,-118.2896,,,,,,,,,,,,,,,
201610886,16,Foothill,1613,12700 VAN NUYS BL,,34.2756,-118.4092,,,,,,,,,,,,,,,
201318176,13,Newton,1395,6600 METTLER ST,,33.9788,-118.2667,,,,,,,,,,,,,,,
200409272,4,Hollenbeck,409,4400 RICHARD CI,,34.0965,-118.1645,,,,,,,,,,,,,,,
201306691,13,Newton,1365,4800 ASCOT AV,,34.0002,-118.2499,,,,,,,,,,,,,,,
200808516,8,West LA,884,2300 KELTON AV,,34.0413,-118.4323,,,,,,,,,,,,,,,
201206598,12,77th Street,1267,85TH ST,HOOVER,33.9611,-118.2871,,,,,,,,,,,,,,,
200615540,6,Hollywood,643,1500 N LA BREA AV,,34.1007,-118.3494,,,,,,,,,,,,,,,
200618072,6,Hollywood,639,HARVARD ST,LOMA LINDA ST,34.103,-118.305,,,,,,,,,,,,,,,
200915745,9,Van Nuys,914,14700 VANOWEN ST,,34.1976,-118.4574,,,,,,,,,,,,,,,
200215380,2,Rampart,236,200 N UNION AV,,34.0657,-118.268,,,,,,,,,,,,,,,
200814040,8,West LA,836,MANNING AV,MISSISSIPPI AV,34.0484,-118.4276,,,,,,,,,,,,,,,
200714806,7,Wilshire,749,700 CRENSHAW BL,,34.0606,-118.3197,,,,,,,,,,,,,,,
201210987,12,77th Street,1204,1400 W 45TH ST,,34.0028,-118.3002,,,,,,,,,,,,,,,
202107952,21,Topanga,2134,22100 WYANDOTTE ST,,34.2028,-118.6081,,,,,,,,,,,,,,,
200211190,2,Rampart,235,100 N ALVARADO ST,,34.0677,-118.2731,,,,,,,,,,,,,,,
201419207,14,Pacific,1434,3600 WADE ST,,34.0043,-118.4402,,,,,,,,,,,,,,,
201816733,18,Southeast,1881,15300 S FIGUEROA ST,,33.892,-118.283,,,,,,,,,,,,,,,
200214029,2,Rampart,299,1400 S TOBERMAN ST,,34.041,-118.2779,,,,,,,,,,,,,,,
201509656,15,N Hollywood,1543,5200 CORTEEN PL,,34.1649,-118.4019,,,,,,,,,,,,,,,
200912920,9,Van Nuys,946,5600 HAZELTINE AV,,34.1721,-118.44,,,,,,,,,,,,,,,
200716169,7,Wilshire,758,4500 EDGEWOOD PL,,34.0537,-118.3288,,,,,,,,,,,,,,,
201109734,11,Northeast,1135,3600 CAZADOR ST,,34.1085,-118.2284,,,,,,,,,,,,,,,
201705876,17,Devonshire,1794,18700 BRYANT ST,,34.2273,-118.5405,,,,,,,,,,,,,,,
201918149,19,Mission,1958,9700 WOODMAN AV,,34.2464,-118.4477,,,,,,,,,,,,,,,
202107694,21,Topanga,2177,5700 CANOGA AV,,34.1733,-118.5974,,,,,,,,,,,,,,,
201226295,12,77th Street,1257,78TH ST,FIGUEROA,33.9688,-118.2827,,,,,,,,,,,,,,,
200906290,9,Van Nuys,989,13900 VENTURA BL,,34.1487,-118.4354,,,,,,,,,,,,,,,
200415698,4,Hollenbeck,462,1800 E 5TH ST,,34.0414,-118.2187,,,,,,,,,,,,,,,
201607983,16,Foothill,1612,10800 RALSTON AV,,34.2686,-118.4215,,,,,,,,,,,,,,,
201214207,12,77th Street,1251,3400 W FLORENCE AV,,33.9745,-118.3309,,,,,,,,,,,,,,,
201413864,14,Pacific,1444,4200 LINCOLN BL,,33.9871,-118.4446,,,,,,,,,,,,,,,
202116536,21,Topanga,2148,7100 WINNETKA AV,,34.1971,-118.5762,,,,,,,,,,,,,,,
200408317,4,Hollenbeck,473,500 S BREED ST,,34.0396,-118.214,,,,,,,,,,,,,,,
201713972,17,Devonshire,1785,18700 NORDHOFF ST,,34.2355,-118.5405,,,,,,,,,,,,,,,
200909450,9,Van Nuys,946,13700 BURBANK BL,,34.1722,-118.4312,,,,,,,,,,,,,,,
201905956,19,Mission,1955,14600 MINNEHAHA ST,,34.2604,-118.4505,,,,,,,,,,,,,,,
200516216,5,Harbor,521,1300 WESTMONT DR,,33.7626,-118.3083,,,,,,,,,,,,,,,
200512726,5,Harbor,528,1000 BLINN AV,,33.7875,-118.2479,,,,,,,,,,,,,,,
201314640,13,Newton,1393,6500 S MAIN ST,,33.9786,-118.2761,,,,,,,,,,,,,,,
201616031,16,Foothill,1668,7400 FOOTHILL BL,,34.2513,-118.2932,,,,,,,,,,,,,,,
201224729,12,77th Street,1211,2500 W 54TH ST,,33.9932,-118.3208,,,,,,,,,,,,,,,
201818230,18,Southeast,1824,CENTRAL,104TH,33.9419,-118.2541,,,,,,,,,,,,,,,
201314421,13,Newton,1371,100 W 54TH ST,,33.9933,-118.2743,,,,,,,,,,,,,,,
201212719,12,77th Street,1257,77TH ST,FIGUEROA,33.9698,-118.2827,,,,,,,,,,,,,,,
202107068,21,Topanga,2148,7100 FULLBRIGHT AV,,34.1992,-118.577,,,,,,,,,,,,,,,
201916382,19,Mission,1962,15300 DEARBORN ST,,34.2373,-118.4654,,,,,,,,,,,,,,,
211404018,14,Pacific,1475,6600 W 81ST ST,,33.965,-118.4071,,,,,,,,,,,,,,,
200607491,6,Hollywood,666,EL CENTRO AV,LEXINGTON AV,34.0926,-118.3244,,,,,,,,,,,,,,,
200111994,1,Central,111,CESAR E CHAVEZ,GRAND,34.0606,-118.2439,,,,,,,,,,,,,,,
200811666,8,West LA,859,1500 S HOLT AV,,34.0504,-118.379,,,,,,,,,,,,,,,
200513541,5,Harbor,508,1500 WOODBURY DR,,33.8142,-118.3032,,,,,,,,,,,,,,,
200320059,3,Southwest,328,27TH ST,FIGUEROA ST,34.0273,-118.2772,,,,,,,,,,,,,,,
200516102,5,Harbor,531,1600 ANAHEIM ST,,33.7854,-118.3042,,,,,,,,,,,,,,,
201615209,16,Foothill,1685,7700 TUJUNGA AV,,34.2173,-118.3835,,,,,,,,,,,,,,,
200915356,9,Van Nuys,909,13700 LEADWELL ST,,34.2039,-118.4322,,,,,,,,,,,,,,,
202110016,21,Topanga,2148,7000 COZYCROFT AV,,34.1973,-118.5817,,,,,,,,,,,,,,,
200207220,2,Rampart,247,400 S BURLINGTON AV,,34.0605,-118.2694,,,,,,,,,,,,,,,
201805229,18,Southeast,1821,800 W 98TH ST,,33.947,-118.2893,,,,,,,,,,,,,,,
201111333,11,Northeast,1145,1900 W LANDA ST,,34.1024,-118.2546,,,,,,,,,,,,,,,
201311309,13,Newton,1333,1000 E 27TH ST,,34.0184,-118.2568,,,,,,,,,,,,,,,
201613684,16,Foothill,1672,SAN FERNANDO RD,LANKERSHIM BL,34.2337,-118.3878,,,,,,,,,,,,,,,
201911010,19,Mission,1958,14400 JUDD ST,,34.2524,-118.4466,,,,,,,,,,,,,,,
201820750,18,Southeast,1851,800 W 129TH ST,,33.9154,-118.2909,,,,,,,,,,,,,,,
200416304,4,Hollenbeck,422,2200 SICHEL ST,,34.0702,-118.213,,,,,,,,,,,,,,,
201007352,10,West Valley,1045,WHITE OAK,HATTERAS,34.1767,-118.5185,,,,,,,,,,,,,,,
201308882,13,Newton,1344,400 E 41ST ST,,34.0092,-118.2692,,,,,,,,,,,,,,,
200810418,8,West LA,859,1500 S WOOSTER ST,,34.052,-118.383,,,,,,,,,,,,,,,
201912052,19,Mission,1921,EL CASCO,DE SANTIS,34.3011,-118.4672,,,,,,,,,,,,,,,
200415410,4,Hollenbeck,412,AVENUE 24,PASADENA AV,34.076,-118.217,,,,,,,,,,,,,,,
201312412,13,Newton,1326,1300 E ADAMS BL,,34.0166,-118.2501,,,,,,,,,,,,,,,
200510589,5,Harbor,564,100 S HARBOR BL,,33.741,-118.2838,,,,,,,,,,,,,,,
200508997,5,Harbor,522,600 GULF AV,,33.7765,-118.2726,,,,,,,,,,,,,,,
200913802,9,Van Nuys,904,14800 RAYMER ST,,34.2125,-118.4566,,,,,,,,,,,,,,,
200404793,4,Hollenbeck,453,1700 E CESAR E CHAVEZ AV,,34.0512,-118.2176,,,,,,,,,,,,,,,
200408327,4,Hollenbeck,421,2000 N MAIN ST,,34.066,-118.2181,,,,,,,,,,,,,,,
200619737,6,Hollywood,669,1200 N ARDMORE AV,,34.093,-118.3013,,,,,,,,,,,,,,,
200415609,4,Hollenbeck,416,2400 GATES ST,,34.0738,-118.2065,,,,,,,,,,,,,,,
200120159,1,Central,164,6TH ST,LOS ANGELES ST,34.0446,-118.249,,,,,,,,,,,,,,,
202113156,21,Topanga,2155,22200 VICTORY BL,,34.1865,-118.611,,,,,,,,,,,,,,,
200307519,3,Southwest,316,2200 S WESTERN AV,,34.0363,-118.309,,,,,,,,,,,,,,,
200618560,6,Hollywood,635,WHITLEY AV,FRANKLIN AV,34.1052,-118.3334,,,,,,,,,,,,,,,
200409874,4,Hollenbeck,469,3400 EAGLE ST,,34.033,-118.197,,,,,,,,,,,,,,,
201511137,15,N Hollywood,1543,5300 HERMITAGE AV,,34.1667,-118.4003,,,,,,,,,,,,,,,
201311013,13,Newton,1333,2800 PALOMA ST,,34.0175,-118.2574,,,,,,,,,,,,,,,
201116460,11,Northeast,1141,4700 BONVUE AV,,34.1128,-118.2975,,,,,,,,,,,,,,,
200207589,2,Rampart,237,COUNCIL,UNION,34.0656,-118.2647,,,,,,,,,,,,,,,
201409817,14,Pacific,1477,8500 GLIDER AV,,33.9611,-118.3882,,,,,,,,,,,,,,,
200912355,9,Van Nuys,915,6900 LENNOX AV,,34.1958,-118.4455,,,,,,,,,,,,,,,
201813574,18,Southeast,1823,SAN PEDRO,104TH ST,33.9428,-118.2695,,,,,,,,,,,,,,,
201212413,12,77th Street,1265,VERMONT,81ST ST,33.9655,-118.2918,,,,,,,,,,,,,,,
202110146,21,Topanga,2169,OXNARD ST,JUMILLA AV,34.1793,-118.564,,,,,,,,,,,,,,,
201611542,16,Foothill,1663,12000 SHELDON ST,,34.239,-118.3941,,,,,,,,,,,,,,,
200705524,7,Wilshire,775,1700 VINEYARD AV,,34.0427,-118.3423,,,,,,,,,,,,,,,
201209673,12,77th Street,1233,1500 W 60TH ST,,33.9852,-118.3125,,,,,,,,,,,,,,,
200311525,3,Southwest,311,5600 GEER AV,,34.0307,-118.3652,,,,,,,,,,,,,,,
201015423,10,West Valley,1023,18800 SHERMAN WY,,34.201,-118.547,,,,,,,,,,,,,,,
201610675,16,Foothill,1687,7800 CLEON AV,,34.2121,-118.3681,,,,,,,,,,,,,,,
201916275,19,Mission,1963,9800 VESPER AV,,34.2482,-118.4502,,,,,,,,,,,,,,,
201116742,11,Northeast,1152,CLAYTON,HILLHURST,34.1,-118.2874,,,,,,,,,,,,,,,
201914309,19,Mission,1963,PLUMMER ST,VAN NUYS,34.2427,-118.4502,,,,,,,,,,,,,,,
201310608,13,Newton,1323,800 E 25TH ST,,34.0216,-118.2588,,,,,,,,,,,,,,,
201708211,17,Devonshire,1785,18500 GRESHAM ST,,34.2308,-118.5361,,,,,,,,,,,,,,,
200509189,5,Harbor,529,900 VREELAND AV,,33.7825,-118.2389,,,,,,,,,,,,,,,
201308993,13,Newton,1347,2600 NEVIN AV,,34.0143,-118.2447,,,,,,,,,,,,,,,
201820908,18,Southeast,1881,700 W 156TH ST,,33.89,-118.2898,,,,,,,,,,,,,,,
200312324,3,Southwest,379,1000 W 39TH ST,,34.0155,-118.2915,,,,,,,,,,,,,,,
201312128,13,Newton,1333,800 E 29TH ST,,34.0181,-118.2612,,,,,,,,,,,,,,,
200321918,3,Southwest,393,4100 LEIMERT BL,,34.01,-118.3241,,,,,,,,,,,,,,,
200613636,6,Hollywood,622,1800 OUTPOST DR,,34.1146,-118.3607,,,,,,,,,,,,,,,
201114812,11,Northeast,1137,300 N AVENUE 51,,34.1078,-118.2024,,,,,,,,,,,,,,,
201314443,13,Newton,1303,900 E 12TH ST,,34.0318,-118.2493,,,,,,,,,,,,,,,
201217951,12,77th Street,1218,600 W 58TH ST,,33.9897,-118.2856,,,,,,,,,,,,,,,
200319678,3,Southwest,311,SPOKANE ST,CLYDE ST,34.0272,-118.3685,,,,,,,,,,,,,,,
201407940,14,Pacific,1488,9000 AIRPORT BL,,33.9553,-118.3857,,,,,,,,,,,,,,,
202114602,21,Topanga,2157,21200 KITTRIDGE ST,,34.1913,-118.5942,,,,,,,,,,,,,,,
200206034,2,Rampart,201,700 N ALEXANDRIA AV,,34.0836,-118.2978,,,,,,,,,,,,,,,
200512617,5,Harbor,529,GOODRICH,E OPP ST,33.7851,-118.2382,,,,,,,,,,,,,,,
201220279,12,77th Street,1208,49TH ST,FLOWER ST,33.9997,-118.2849,,,,,,,,,,,,,,,
201311250,13,Newton,1333,800 E JEFFERSON BL,,34.0174,-118.2621,,,,,,,,,,,,,,,
201209419,12,77th Street,1283,1500 W 92ND ST,,33.9527,-118.3024,,,,,,,,,,,,,,,
201206265,12,77th Street,1205,1100 W 51ST PL,,33.996,-118.2937,,,,,,,,,,,,,,,
201912910,19,Mission,1985,14600 PARTHENIA ST,,34.2271,-118.4503,,,,,,,,,,,,,,,
200208993,2,Rampart,261,7TH ST,LAKE ST,34.057,-118.2779,,,,,,,,,,,,,,,
201220062,12,77th Street,1215,5500 S NORMANDIE AV,,33.9916,-118.3002,,,,,,,,,,,,,,,
200408005,4,Hollenbeck,406,3900 VIA MARISOL,,34.0931,-118.1859,,,,,,,,,,,,,,,
201215513,12,77th Street,1255,VERMONT AV,74TH ST,33.9727,-118.2917,,,,,,,,,,,,,,,
201509883,15,N Hollywood,1549,5500 KLUMP AV,,34.17,-118.3752,,,,,,,,,,,,,,,
201414220,14,Pacific,1458,4300 BERRYMAN AV,,34.0003,-118.4137,,,,,,,,,,,,,,,
201205818,12,77th Street,1256,75TH ST,FIGUEROA ST,33.9717,-118.2827,,,,,,,,,,,,,,,
201909853,19,Mission,1912,13800 GLENOAKS BL,,34.3172,-118.4755,,,,,,,,,,,,,,,
201916204,19,Mission,1918,12700 BROMONT AV,,34.3008,-118.4259,,,,,,,,,,,,,,,
201508796,15,N Hollywood,1562,4400 WHITSETT AV,,34.1504,-118.4052,,,,,,,,,,,,,,,
200913608,9,Van Nuys,938,13300 FRIAR ST,,34.1857,-118.4269,,,,,,,,,,,,,,,
201910669,19,Mission,1964,9200 TOBIAS AV,,34.2373,-118.4516,,,,,,,,,,,,,,,
201110918,11,Northeast,1101,2700 N VERMONT CANYON RD,,34.1214,-118.2965,,,,,,,,,,,,,,,
201110241,11,Northeast,1181,2200 SCOTT AV,,34.0823,-118.2621,,,,,,,,,,,,,,,
201109672,11,Northeast,1137,ALDAMA,AVENUE 52,34.1125,-118.2041,,,,,,,,,,,,,,,
201411063,14,Pacific,1446,3900 INGLEWOOD BL,,34.0041,-118.4273,,,,,,,,,,,,,,,
200608553,6,Hollywood,622,7200 HILLSIDE AV,,34.1046,-118.3461,,,,,,,,,,,,,,,
200908583,9,Van Nuys,952,15300 WEDDINGTON ST,,34.1667,-118.4686,,,,,,,,,,,,,,,
201517789,15,N Hollywood,1591,VENTURA BL,ALCOVE ST,34.1449,-118.4125,,,,,,,,,,,,,,,
201514453,15,N Hollywood,1526,6500 IRVINE AV,,34.1885,-118.3852,,,,,,,,,,,,,,,
200211368,2,Rampart,216,2300 BELLEVUE AV,,34.074,-118.2691,,,,,,,,,,,,,,,
200513053,5,Harbor,507,22700 S WESTERN AV,,33.8198,-118.3089,,,,,,,,,,,,,,,
200211768,2,Rampart,237,200 WELCOME ST,,34.0644,-118.262,,,,,,,,,,,,,,,
201015595,10,West Valley,1044,18400 HATTERAS ST,,34.1775,-118.5337,,,,,,,,,,,,,,,
200710289,7,Wilshire,783,HAUSER,APPLE,34.034,-118.3622,,,,,,,,,,,,,,,
201910839,19,Mission,1917,13000 DRONFIELD AV,,34.3107,-118.4409,,,,,,,,,,,,,,,
201224912,12,77th Street,1273,1600 W MANCHESTER AV,,33.96,-118.3052,,,,,,,,,,,,,,,
201107715,11,Northeast,1129,300 SAN PASCUAL AV,,34.1151,-118.1767,,,,,,,,,,,,,,,
200304350,3,Southwest,334,4000 MONTCLAIR ST,,34.0303,-118.3299,,,,,,,,,,,,,,,
200713333,7,Wilshire,702,800 N CURSON AV,,34.0853,-118.3553,,,,,,,,,,,,,,,
201211804,12,77th Street,1256,800 W 74TH ST,,33.9727,-118.2871,,,,,,,,,,,,,,,
201000002,10,West Valley,1037,17500 LEMAY PL,,34.1911,-118.5142,,,,,,,,,,,,,,,
201610745,16,Foothill,1687,7900 VINELAND AV,,34.2139,-118.3703,,,,,,,,,,,,,,,
201516162,15,N Hollywood,1555,11100 HORTENSE ST,,34.1545,-118.3729,,,,,,,,,,,,,,,
201312082,13,Newton,1333,2700 PALOMA ST,,34.0184,-118.2568,,,,,,,,,,,,,,,
201010475,10,West Valley,1065,5400 LINDLEY AV,,34.1692,-118.5272,,,,,,,,,,,,,,,
201307320,13,Newton,1303,700 E 12TH ST,,34.0337,-118.2533,,,,,,,,,,,,,,,
200812164,8,West LA,857,1400 S BEVERLY DR,,34.0549,-118.3954,,,,,,,,,,,,,,,
200607803,6,Hollywood,644,7100 FOUNTAIN AV,,34.0962,-118.349,,,,,,,,,,,,,,,
201422297,14,Pacific,1465,11900 JEFFERSON BL,,33.985,-118.4034,,,,,,,,,,,,,,,
201816782,18,Southeast,1871,14700 S ORCHARD AV,,33.8982,-118.2876,,,,,,,,,,,,,,,
200211648,2,Rampart,275,OLYMPIC,ALVARADO,34.0517,-118.2798,,,,,,,,,,,,,,,
201504441,15,N Hollywood,1512,12700 SHERMAN WY,,34.2012,-118.4094,,,,,,,,,,,,,,,
201813854,18,Southeast,1824,103RD ST,MCKINLEY AV,33.9433,-118.2625,,,,,,,,,,,,,,,
200218182,2,Rampart,219,TEMPLE,VICTOR,34.0641,-118.252,,,,,,,,,,,,,,,
201916415,19,Mission,1981,PARTHENIA,ORION ST,34.2283,-118.472,,,,,,,,,,,,,,,
201205344,12,77th Street,1207,900 W 50TH ST,,33.9979,-118.2893,,,,,,,,,,,,,,,
201310537,13,Newton,1383,5800 INSKEEP AV,,33.9873,-118.2761,,,,,,,,,,,,,,,
200804680,8,West LA,832,1000 S WESTGATE AV,,34.0493,-118.4666,,,,,,,,,,,,,,,
201408375,14,Pacific,1488,5700 W CENTURY BL,,33.9526,-118.3823,,,,,,,,,,,,,,,
201512140,15,N Hollywood,1599,3300 BENNETT DR,,34.1271,-118.3486,,,,,,,,,,,,,,,
202010857,20,Olympic,2064,2900 W PICO BL,,34.049,-118.3021,,,,,,,,,,,,,,,
200111059,1,Central,162,700 W 7TH ST,,34.048,-118.2577,,,,,,,,,,,,,,,
201214061,12,77th Street,1268,200 W 84TH PL,,33.9624,-118.2761,,,,,,,,,,,,,,,
200713817,14,Pacific,1431,500 GRAND BL,,33.9883,-118.4673,,,,,,,,,,,,,,,
201216724,12,77th Street,1204,45TH ST,VERMONT AV,34.0027,-118.2915,,,,,,,,,,,,,,,
201909903,19,Mission,1902,BLEDSOE,FOOTHILL,34.3183,-118.4507,,,,,,,,,,,,,,,
201009217,10,West Valley,1049,6300 BALBOA BL,,34.184,-118.5011,,,,,,,,,,,,,,,
201315124,13,Newton,1344,42ND ST,AVALON BL,34.0075,-118.2653,,,,,,,,,,,,,,,
201805026,18,Southeast,1824,9400 CLOVIS AV,,33.9511,-118.2565,,,,,,,,,,,,,,,
201309293,13,Newton,1313,900 E 20TH ST,,34.0259,-118.2561,,,,,,,,,,,,,,,
201513440,15,N Hollywood,1539,5800 VINELAND AV,,34.1758,-118.3703,,,,,,,,,,,,,,,
200119881,1,Central,182,FLOWER ST,9TH ST,34.0458,-118.2614,,,,,,,,,,,,,,,
200909529,9,Van Nuys,989,4200 GREENBUSH AV,,34.1472,-118.4261,,,,,,,,,,,,,,,
201112314,11,Northeast,1129,100 S AVENUE 64,,34.1141,-118.1817,,,,,,,,,,,,,,,
200507872,5,Harbor,524,HAWIIAN AV,W SEA ST,33.7749,-118.2764,,,,,,,,,,,,,,,
201005939,10,West Valley,1003,7900 RESEDA BL,,34.2148,-118.5404,,,,,,,,,,,,,,,
201218497,12,77th Street,1215,1300 W 54TH ST,,33.9932,-118.2984,,,,,,,,,,,,,,,
201304643,13,Newton,1362,E 48TH ST,SAN PEDRO ST,33.9993,-118.2696,,,,,,,,,,,,,,,
