DR_NO,AREA,AREA NAME,Rpt Dist No,LOCATION,Cross Street,LAT,LON,,,,,,,,,,,,,,,
201005072,10,West Valley,1035,VANOWEN,ETIWANDA,34.1939,-118.5317,,,,,,,,,,,,,,,
201012458,10,West Valley,1041,SHIRLEY AV,MARTHA ST,34.174,-118.5578,,,,,,,,,,,,,,,
201819837,18,Southeast,1837,1700 E 112TH ST,,33.933,-118.2435,,,,,,,,,,,,,,,
200312638,3,Southwest,362,SANTA ROSALIA DR,COLISEUM ST,34.017,-118.3471,,,,,,,,,,,,,,,
201413975,14,Pacific,1444,JEFFERSON BL,LINCOLN BL,33.9881,-118.4456,,,,,,,,,,,,,,,
201108488,11,Northeast,1178,3400 LOOSMORE ST,,34.0949,-118.2243,,,,,,,,,,,,,,,
201200921,12,77th Street,1267,VERMONT AV,W 84TH ST,33.9627,-118.2916,,,,,,,,,,,,,,,
201207357,12,77th Street,1241,6200 WEST BL,,33.9836,-118.3352,,,,,,,,,,,,,,,
201221556,12,77th Street,1243,62ND ST,WESTERN AV,33.9833,-118.309,,,,,,,,,,,,,,,
200115583,1,Central,154,5TH ST,MAIN ST,34.0467,-118.2485,,,,,,,,,,,,,,,
200917249,9,Van Nuys,901,7500 N SEPULVEDA BL,,34.2085,-118.4698,,,,,,,,,,,,,,,
201809136,18,Southeast,1801,8600 S FIGUEROA ST,,33.9555,-118.2871,,,,,,,,,,,,,,,
200317378,3,Southwest,315,ARLINGTON AV,24TH ST,34.0349,-118.3177,,,,,,,,,,,,,,,
202011754,20,Olympic,2002,WESTERN AV,MELROSE AV,34.0835,-118.3091,,,,,,,,,,,,,,,
201911793,19,Mission,1995,14600 BLYTHE ST,,34.2152,-118.4531,,,,,,,,,,,,,,,
201312716,13,Newton,1365,1400 E 52ND ST,,33.9957,-118.249,,,,,,,,,,,,,,,
202016829,20,Olympic,2027,3400 W 6TH ST,,34.0636,-118.2966,,,,,,,,,,,,,,,
201612077,16,Foothill,1659,FOOTHILL BL,LOWELL ST,34.2407,-118.2661,,,,,,,,,,,,,,,
201004389,10,West Valley,1027,17400 VANOWEN ST,,34.1975,-118.5099,,,,,,,,,,,,,,,
200113127,1,Central,155,200 E 6TH ST,,34.0448,-118.2474,,,,,,,,,,,,,,,
201009603,10,West Valley,1039,15700 VANOWEN ST,,34.1939,-118.4749,,,,,,,,,,,,,,,
200404583,4,Hollenbeck,457,2500 CINCINNATI ST,,34.0468,-118.2052,,,,,,,,,,,,,,,
200704143,7,Wilshire,759,1100 S BRONSON AV,,34.0495,-118.3215,,,,,,,,,,,,,,,
200408301,4,Hollenbeck,499,OLYMPIC BL,CALADA,34.0188,-118.1973,,,,,,,,,,,,,,,
200607931,6,Hollywood,646,HOLLYWOOD BL,CAHUENGA BL,34.1016,-118.3295,,,,,,,,,,,,,,,
201500618,15,N Hollywood,1527,11000 VICTORY BL,,34.1867,-118.3703,,,,,,,,,,,,,,,
201512387,15,N Hollywood,1516,6700 CAMELLIA AV,,0,0,,,,,,,,,,,,,,,
201819567,18,Southeast,1844,AVALON,LANZIT AV,33.933,-118.2652,,,,,,,,,,,,,,,
201221242,12,77th Street,1253,1900 W FLORENCE AV,,33.9746,-118.3115,,,,,,,,,,,,,,,
200915239,9,Van Nuys,935,14100 DELANO ST,,34.1826,-118.4444,,,,,,,,,,,,,,,
200614025,6,Hollywood,645,HOLLYWOOD,LA BREA,34.1016,-118.3452,,,,,,,,,,,,,,,
202011585,20,Olympic,2017,3500 W 3RD ST,,34.0709,-118.2941,,,,,,,,,,,,,,,
201205787,12,77th Street,1207,900 W 47TH ST,,34.0006,-118.289,,,,,,,,,,,,,,,
200807061,8,West LA,899,2600 CHARITON ST,,34.036,-118.3791,,,,,,,,,,,,,,,
201917353,19,Mission,1971,8900 N SEPULVEDA BL,,34.2347,-118.4677,,,,,,,,,,,,,,,
200211040,2,Rampart,248,400 HARTFORD AV,,34.0555,-118.2647,,,,,,,,,,,,,,,
200704214,7,Wilshire,765,4500 W PICO BL,,34.0485,-118.3335,,,,,,,,,,,,,,,
201813006,18,Southeast,1841,108TH ST,VERMONT,33.9382,-118.2916,,,,,,,,,,,,,,,
201204430,12,77th Street,1267,8400 S FIGUEROA ST,,33.9623,-118.2827,,,,,,,,,,,,,,,
201213433,12,77th Street,1248,6400 S VERMONT AV,,33.981,-118.2914,,,,,,,,,,,,,,,
201014040,10,West Valley,1004,18300 ROSCOE BL,,34.2208,-118.5323,,,,,,,,,,,,,,,
201201023,12,77th Street,1218,800 W 56TH ST,,33.9914,-118.2909,,,,,,,,,,,,,,,
202008283,20,Olympic,2031,WILTON AV,8TH ST,34.0581,-118.3143,,,,,,,,,,,,,,,
202017927,20,Olympic,2017,VERMONT,3RD ST,34.0691,-118.2916,,,,,,,,,,,,,,,
201313371,13,Newton,1364,1100 E 53RD ST,,33.9994,-118.2543,,,,,,,,,,,,,,,
200218855,2,Rampart,285,1800 W 11TH ST,,34.0488,-118.2775,,,,,,,,,,,,,,,
200218916,2,Rampart,211,ROSEWOOD,VERMONT,34.079,-118.2917,,,,,,,,,,,,,,,
210904109,9,Van Nuys,939,13100 VICTORY BL,,34.1867,-118.4185,,,,,,,,,,,,,,,
201316900,13,Newton,1351,4200 S OLIVE ST,,34.0062,-118.2795,,,,,,,,,,,,,,,
201608079,16,Foothill,1684,7800 SIMPSON AV,,34.2121,-118.3889,,,,,,,,,,,,,,,
201215365,12,77th Street,1245,1200 W 68TH ST,,33.9778,-118.2981,,,,,,,,,,,,,,,
200211618,2,Rampart,275,2000 W OLYMPIC BL,,34.0512,-118.2787,,,,,,,,,,,,,,,
201817541,18,Southeast,1862,100 E LANZIT AV,,33.9294,-118.2739,,,,,,,,,,,,,,,
200712403,7,Wilshire,735,600 S RIDGELEY DR,,34.0631,-118.3504,,,,,,,,,,,,,,,
201809325,18,Southeast,1863,300 E 119TH ST,,33.9247,-118.2696,,,,,,,,,,,,,,,
202100607,21,Topanga,2146,VARIEL,VANOWEN,34.1938,-118.5928,,,,,,,,,,,,,,,
200314044,3,Southwest,319,1900 ESTRELLA AV,,34.0336,-118.2756,,,,,,,,,,,,,,,
201809282,18,Southeast,1864,900 E 120TH ST,,33.9237,-118.2597,,,,,,,,,,,,,,,
202014105,20,Olympic,2056,NEW HAMPSHIRE AV,PICO BL,34.0473,-118.2926,,,,,,,,,,,,,,,
201417687,14,Pacific,1431,OCEAN FRONT WK,18TH AV,33.9858,-118.4728,,,,,,,,,,,,,,,
200115560,1,Central,156,5TH,WALL,34.0449,-118.2458,,,,,,,,,,,,,,,
201204423,12,77th Street,1256,800 W 74TH ST,,33.9727,-118.2871,,,,,,,,,,,,,,,
201813407,18,Southeast,1849,2200 E 115TH ST,,33.9297,-118.2335,,,,,,,,,,,,,,,
201300740,13,Newton,1381,59TH PL,OLIVE ST,33.986,-118.2794,,,,,,,,,,,,,,,
200218197,2,Rampart,247,500 S BURLINGTON AV,,34.0584,-118.2708,,,,,,,,,,,,,,,
201716538,17,Devonshire,1765,9900 TAMPA AV,,34.25,-118.5536,,,,,,,,,,,,,,,
200907895,9,Van Nuys,932,6200 HALBRENT AV,,34.1831,-118.465,,,,,,,,,,,,,,,
200709156,7,Wilshire,732,CRESCENT HEIGHTS,MARYLAND,34.067,-118.3647,,,,,,,,,,,,,,,
200309861,3,Southwest,356,1700 W JEFFERSON BL,,34.0256,-118.3061,,,,,,,,,,,,,,,
201812699,18,Southeast,1824,9300 S CENTRAL AV,,33.9518,-118.2554,,,,,,,,,,,,,,,
201223842,12,77th Street,1241,6000 8TH AV,,33.9821,-118.3318,,,,,,,,,,,,,,,
201109463,11,Northeast,1109,COLORADO BL,GENEVIEVE AV,34.1376,-118.1907,,,,,,,,,,,,,,,
200213277,2,Rampart,239,1100 W 2ND ST,,34.0609,-118.2535,,,,,,,,,,,,,,,
201907636,19,Mission,1984,8600 WILLIS AV,,34.2265,-118.4553,,,,,,,,,,,,,,,
200917962,9,Van Nuys,935,6200 SYLMAR AV,,34.1837,-118.4465,,,,,,,,,,,,,,,
201819254,18,Southeast,1801,8800 S HOOVER ST,,33.9551,-118.287,,,,,,,,,,,,,,,
200513158,5,Harbor,517,1200 EUBANK AV,,33.7871,-118.2555,,,,,,,,,,,,,,,
200913850,9,Van Nuys,946,5500 CANTALOUPE AV,,34.1703,-118.4345,,,,,,,,,,,,,,,
211310934,13,Newton,1385,300 E 61ST ST,,33.9843,-118.2696,,,,,,,,,,,,,,,
201501144,15,N Hollywood,1549,5300 LANKERSHIM BL,,34.172,-118.3789,,,,,,,,,,,,,,,
200121796,1,Central,157,5TH,SAN PEDRO,34.0442,-118.2439,,,,,,,,,,,,,,,
200618373,6,Hollywood,636,HOLLYWOOD BL,LAS PALMAS AV,34.1016,-118.3361,,,,,,,,,,,,,,,
201913310,19,Mission,1974,14600 NORDHOFF ST,,34.2354,-118.4502,,,,,,,,,,,,,,,
200713831,7,Wilshire,719,600 N LARCHMONT BL,,34.0817,-118.3237,,,,,,,,,,,,,,,
200216800,2,Rampart,248,300 WITMER ST,,34.0589,-118.2636,,,,,,,,,,,,,,,
200612680,6,Hollywood,678,4800 W MELROSE AV,,34.0864,-118.3059,,,,,,,,,,,,,,,
200505818,5,Harbor,527,A,FRIES,33.7697,-118.2643,,,,,,,,,,,,,,,
201308146,13,Newton,1322,600 E 24TH ST,,34.0242,-118.2623,,,,,,,,,,,,,,,
201818720,18,Southeast,1826,103RD ST,COMPTON AV,33.9432,-118.2462,,,,,,,,,,,,,,,
200514010,5,Harbor,501,18600 S VERMONT AV,,33.8617,-118.2905,,,,,,,,,,,,,,,
200505411,5,Harbor,522,G ST,BAYVIEW AV,33.7781,-118.2701,,,,,,,,,,,,,,,
201222268,12,77th Street,1213,WESTERN AV,SLAUSON AV,33.9892,-118.3089,,,,,,,,,,,,,,,
201501012,15,N Hollywood,1504,7500 SIMPSON AV,,34.2067,-118.3891,,,,,,,,,,,,,,,
202004714,20,Olympic,2027,600 S KENMORE AV,,34.0636,-118.2966,,,,,,,,,,,,,,,
200110406,1,Central,119,900 AVILA ST,,34.057,-118.2327,,,,,,,,,,,,,,,
201416497,14,Pacific,1469,6800 LA TIJERA BL,,33.9771,-118.3721,,,,,,,,,,,,,,,
200414856,4,Hollenbeck,473,400 S ST LOUIS ST,,34.0376,-118.2166,,,,,,,,,,,,,,,
200605824,6,Hollywood,645,6900 HOLLYWOOD BL,,34.1016,-118.3401,,,,,,,,,,,,,,,
201320053,13,Newton,1367,4500 STAUNTON AV,,34.0016,-118.242,,,,,,,,,,,,,,,
200407019,4,Hollenbeck,448,1300 MURCHISON ST,,34.0562,-118.1985,,,,,,,,,,,,,,,
200314683,3,Southwest,375,3800 S WESTERN AV,,34.0146,-118.313,,,,,,,,,,,,,,,
200616533,6,Hollywood,637,TAMARIND,CARLOS,34.1035,-118.3194,,,,,,,,,,,,,,,
202010474,20,Olympic,2016,3RD,ALEXANDRIA,34.0691,-118.2979,,,,,,,,,,,,,,,
201214459,12,77th Street,1243,WESTERN AV,N FLORENCE BL,33.9746,-118.309,,,,,,,,,,,,,,,
200710980,7,Wilshire,726,LA BREA,3RD,34.0689,-118.344,,,,,,,,,,,,,,,
200219004,2,Rampart,275,OLYMPIC,UNION,34.0494,-118.2747,,,,,,,,,,,,,,,
201316546,13,Newton,1354,MARTIN LUTHER KING JR BL,WALL ST,34.0112,-118.2716,,,,,,,,,,,,,,,
201219421,12,77th Street,1249,65TH ST,FIGUEROA ST,33.9806,-118.2827,,,,,,,,,,,,,,,
201208969,12,77th Street,1218,53RD ST,FIGUEROA ST,33.9942,-118.2827,,,,,,,,,,,,,,,
200804247,8,West LA,855,1500 WESTWOOD BL,,34.0541,-118.4407,,,,,,,,,,,,,,,
201819056,18,Southeast,1802,400 W 90TH ST,,33.9551,-118.2814,,,,,,,,,,,,,,,
200709800,7,Wilshire,723,BEVERLY BL,LAUREL AV,34.0761,-118.3648,,,,,,,,,,,,,,,
201912544,19,Mission,1999,ROSCOE,MAMMOTH,34.2217,-118.4341,,,,,,,,,,,,,,,
201820940,18,Southeast,1801,9200 S VERMONT AV,,33.9525,-118.2916,,,,,,,,,,,,,,,
201407474,14,Pacific,1408,VENICE BL,DURANGO,34.0291,-118.3947,,,,,,,,,,,,,,,
200700757,7,Wilshire,753,CURSON,PICO,34.0498,-118.36,,,,,,,,,,,,,,,
202100926,21,Topanga,2125,21900 SATICOY ST,,34.2119,-118.6017,,,,,,,,,,,,,,,
201306147,13,Newton,1367,1500 E VERNON AV,,34.0039,-118.2477,,,,,,,,,,,,,,,
201808396,18,Southeast,1829,2100 E 103RD ST,,33.9456,-118.2323,,,,,,,,,,,,,,,
200316934,3,Southwest,395,1700 W 43RD ST,,34.0055,-118.3095,,,,,,,,,,,,,,,
201306145,13,Newton,1323,1100 E 24TH ST,,34.0216,-118.2564,,,,,,,,,,,,,,,
200211921,2,Rampart,245,ALVARADO,7TH,34.0569,-118.2765,,,,,,,,,,,,,,,
200121119,1,Central,163,700 S SPRING ST,,34.0438,-118.2547,,,,,,,,,,,,,,,
200713258,7,Wilshire,774,WEST BL,WASHINGTON BL,34.0431,-118.3482,,,,,,,,,,,,,,,
201821157,18,Southeast,1802,300 W 91ST ST,,33.9543,-118.2788,,,,,,,,,,,,,,,
201615265,16,Foothill,1669,TUJUNGA CANYON BL,ELMHURST DR,34.2412,-118.2736,,,,,,,,,,,,,,,
201112474,11,Northeast,1145,2500 GLENDALE BL,,34.1025,-118.2592,,,,,,,,,,,,,,,
201220436,12,77th Street,1235,1200 W 59TH ST,,33.9875,-118.298,,,,,,,,,,,,,,,
201014381,10,West Valley,1077,17000 VENTURA BL,,34.1598,-118.5033,,,,,,,,,,,,,,,
200711045,7,Wilshire,702,600 N VISTA ST,,34.0818,-118.3522,,,,,,,,,,,,,,,
200122705,1,Central,185,1100 MAPLE AV,,34.0388,-118.2574,,,,,,,,,,,,,,,
202016942,20,Olympic,2081,WESTERN,VENICE,34.0436,-118.309,,,,,,,,,,,,,,,
200815567,8,West LA,853,SANTA MONICA BL,SAWTELLE,34.0466,-118.4479,,,,,,,,,,,,,,,
202104942,21,Topanga,2146,CANOGA AV,BASSETT ST,34.1956,-118.5975,,,,,,,,,,,,,,,
202117597,21,Topanga,2161,6000 NEDDY AV,,34.1804,-118.6523,,,,,,,,,,,,,,,
200608119,6,Hollywood,638,6100 FRANKLIN AV,,34.1053,-118.3224,,,,,,,,,,,,,,,
201314878,13,Newton,1352,43RD ST,SAN PEDRO PL,34.0057,-118.2714,,,,,,,,,,,,,,,
201218115,12,77th Street,1232,59TH,3RD AV,33.9873,-118.3206,,,,,,,,,,,,,,,
202117244,21,Topanga,2141,6400 ANTIGUA PL,,34.1864,-118.6605,,,,,,,,,,,,,,,
201412920,14,Pacific,1488,5600 W MANCHESTER AV,,33.9599,-118.3793,,,,,,,,,,,,,,,
201817048,18,Southeast,1801,8900 S HOOVER ST,,33.9565,-118.287,,,,,,,,,,,,,,,
200512341,5,Harbor,516,1000 RAVENNA AV,,33.7826,-118.2684,,,,,,,,,,,,,,,
200306357,3,Southwest,315,WESTERN AV,27TH ST,34.0309,-118.3089,,,,,,,,,,,,,,,
200607159,6,Hollywood,615,2900 DURAND DR,,34.1212,-118.3242,,,,,,,,,,,,,,,990
200114022,1,Central,153,5TH,HILL,34.0488,-118.2518,,,,,,,,,,,,,,,
201909679,19,Mission,1961,9200 ORION AV,,34.2374,-118.4719,,,,,,,,,,,,,,,
200600598,6,Hollywood,659,1300 N HOBART BL,,34.095,-118.3056,,,,,,,,,,,,,,,
201821912,18,Southeast,1842,IMPERIAL HY,MAIN ST,33.931,-118.2739,,,,,,,,,,,,,,,
201011289,10,West Valley,1017,17100 SATICOY ST,,34.2084,-118.5058,,,,,,,,,,,,,,,
201315781,13,Newton,1347,1800 E 42ND ST,,34.006,-118.2412,,,,,,,,,,,,,,,
200215494,2,Rampart,235,100 S CORONADO ST,,34.0681,-118.2765,,,,,,,,,,,,,,,
200512948,5,Harbor,563,500 W 11TH ST,,33.7342,-118.2879,,,,,,,,,,,,,,,
200908832,9,Van Nuys,926,VICTORY BL,SYLMAR AV,34.1867,-118.4465,,,,,,,,,,,,,,,
200606889,6,Hollywood,636,HOLLYWOOD,LAS PALMAS,34.1016,-118.3361,,,,,,,,,,,,,,,
201221410,12,77th Street,1241,6500 BRYNHURST AV,,33.9781,-118.3338,,,,,,,,,,,,,,,
200410682,4,Hollenbeck,499,3500 BESWICK ST,,34.0218,-118.1986,,,,,,,,,,,,,,,
201212980,12,77th Street,1263,1800 W MANCHESTER AV,,33.9636,-118.3112,,,,,,,,,,,,,,,
201821165,18,Southeast,1822,MAIN,CENTURY,33.9456,-118.2739,,,,,,,,,,,,,,,
201413913,14,Pacific,1412,600 HAMPTON DR,,33.9933,-118.4765,,,,,,,,,,,,,,,
200514664,5,Harbor,558,400 N CENTRE ST,,33.746,-118.2835,,,,,,,,,,,,,,,
200106127,1,Central,157,500 S SAN PEDRO ST,,34.0442,-118.2439,,,,,,,,,,,,,,,
201107976,11,Northeast,1132,LOS FELIZ,RIVERSIDE,34.1141,-118.2755,,,,,,,,,,,,,,,
200310093,3,Southwest,378,VERMONT AV,39TH ST,34.0155,-118.2915,,,,,,,,,,,,,,,
200107272,1,Central,165,6TH ST,LOS ANGELES ST,34.0446,-118.249,,,,,,,,,,,,,,,
201910322,19,Mission,1995,14500 BLYTHE ST,,34.2152,-118.4488,,,,,,,,,,,,,,,
201809475,18,Southeast,1802,100 W MANCHESTER AV,,33.9601,-118.2739,,,,,,,,,,,,,,,
201815666,18,Southeast,1864,120TH ST,CENTRAL AV,33.9237,-118.2544,,,,,,,,,,,,,,,
201309310,13,Newton,1343,600 E 36TH ST,,34.0136,-118.2653,,,,,,,,,,,,,,,
201314540,13,Newton,1343,900 E JEFFERSON BL,,34.0134,-118.2608,,,,,,,,,,,,,,,
200613849,6,Hollywood,668,5600 W SUNSET BL,,34.0981,-118.3111,,,,,,,,,,,,,,,
201400746,14,Pacific,1452,00 WASHINGTON BL,,33.9793,-118.4666,,,,,,,,,,,,,,,
200807417,8,West LA,842,11600 WILSHIRE BL,,34.0508,-118.4592,,,,,,,,,,,,,,,
201609676,16,Foothill,1687,11200 DORA ST,,34.2233,-118.3752,,,,,,,,,,,,,,,
201807564,18,Southeast,1821,600 W 99TH ST,,33.9464,-118.2848,,,,,,,,,,,,,,,
201806270,18,Southeast,1837,1600 E 111TH PL,,33.9348,-118.2463,,,,,,,,,,,,,,,
201412890,14,Pacific,1406,MOTOR,PALMS,34.0264,-118.4085,,,,,,,,,,,,,,,
200214855,2,Rampart,269,8TH ST,UNION AV,34.0524,-118.2722,,,,,,,,,,,,,,,
201321765,13,Newton,1373,700 E 52ND PL,,33.995,-118.2629,,,,,,,,,,,,,,,
201510731,15,N Hollywood,1503,SAINT CLAIR AV,ARCHWOOD ST,34.1922,-118.3997,,,,,,,,,,,,,,,
200617724,6,Hollywood,636,CAHUENGA,HOLLYWOOD,34.1016,-118.3295,,,,,,,,,,,,,,,
201913774,19,Mission,1964,VAN NUYS,NORDHOFF,34.2354,-118.4502,,,,,,,,,,,,,,,
201400667,14,Pacific,1431,1300 S MAIN ST,,33.9897,-118.4724,,,,,,,,,,,,,,,
201518830,15,N Hollywood,1559,4600 FORMAN AV,,34.154,-118.3528,,,,,,,,,,,,,,,
200316779,3,Southwest,314,2500 2ND AV,,34.0333,-118.3189,,,,,,,,,,,,,,,
201409329,14,Pacific,1431,100 MARKET ST,,33.9883,-118.4727,,,,,,,,,,,,,,,
200110553,1,Central,145,5TH,LOS ANGELES,34.0461,-118.2476,,,,,,,,,,,,,,,
201815948,18,Southeast,1802,100 W 86TH PL,,33.9593,-118.2783,,,,,,,,,,,,,,,
200118723,1,Central,127,ALAMEDA,ALISO,34.0538,-118.2379,,,,,,,,,,,,,,,
200515265,5,Harbor,504,1600 W 206TH ST,,33.8438,-118.3092,,,,,,,,,,,,,,,
200318173,3,Southwest,393,4100 GARTHWAITE AV,,34.0087,-118.324,,,,,,,,,,,,,,,
200320653,3,Southwest,396,4300 S VERMONT AV,,34.0046,-118.2915,,,,,,,,,,,,,,,
201804068,18,Southeast,1827,9500 CROESUS AV,,33.9487,-118.2392,,,,,,,,,,,,,,,
200113768,1,Central,174,700 S SPRING ST,,34.044,-118.2528,,,,,,,,,,,,,,,
200119128,1,Central,192,FLOWER,WASHINGTON,34.0347,-118.2703,,,,,,,,,,,,,,,
201315736,13,Newton,1367,45TH ST,ALAMEDA,34.0028,-118.242,,,,,,,,,,,,,,,
201913691,19,Mission,1995,BLYTHE,VAN NUYS,34.2152,-118.4488,,,,,,,,,,,,,,,
200410881,4,Hollenbeck,477,2900 WHITTIER BL,,34.0317,-118.2097,,,,,,,,,,,,,,,
201609904,16,Foothill,1612,13500 PAXTON ST,,34.2734,-118.4267,,,,,,,,,,,,,,,
201813906,18,Southeast,1891,700 W 165TH PL,,33.8808,-118.2891,,,,,,,,,,,,,,,
202110154,21,Topanga,2134,22000 LEADWELL ST,,34.2038,-118.606,,,,,,,,,,,,,,,
201313690,13,Newton,1323,25TH ST,CENTRAL AV,34.0197,-118.2546,,,,,,,,,,,,,,,
201212960,12,77th Street,1213,53RD ST,WESTERN AV,33.9942,-118.3089,,,,,,,,,,,,,,,
200212055,2,Rampart,221,3800 BEVERLY BL,,34.0777,-118.2961,,,,,,,,,,,,,,,
200311536,3,Southwest,319,ADAMS BL,FIGUEROA ST,34.0293,-118.2785,,,,,,,,,,,,,,,
201226097,12,77th Street,1218,5200 S HOOVER ST,,33.9956,-118.2872,,,,,,,,,,,,,,,
201807624,18,Southeast,1822,400 W 99TH ST,,33.9465,-118.2804,,,,,,,,,,,,,,,
200506212,5,Harbor,506,CARSON,HARVARD,33.8315,-118.3065,,,,,,,,,,,,,,,
200406680,4,Hollenbeck,427,KLAMATH,EASTERN,34.0757,-118.1801,,,,,,,,,,,,,,,
200515054,5,Harbor,524,HAWAIIAN,D ST,33.7734,-118.2763,,,,,,,,,,,,,,,
200122849,1,Central,156,500 SAN JULIAN ST,,34.0429,-118.2462,,,,,,,,,,,,,,,
201911215,19,Mission,1921,12700 TELFAIR AV,,34.3005,-118.4678,,,,,,,,,,,,,,,
200214905,2,Rampart,295,1100 W 18TH ST,,34.0396,-118.2804,,,,,,,,,,,,,,,
200908546,9,Van Nuys,911,15300 VANOWEN ST,,34.1939,-118.4662,,,,,,,,,,,,,,,
200411289,4,Hollenbeck,421,2100 MOZART ST,,34.0695,-118.2168,,,,,,,,,,,,,,,
201709512,17,Devonshire,1722,21400 DEVONSHIRE ST,,34.2607,-118.6025,,,,,,,,,,,,,,,
201806441,18,Southeast,1827,10100 BEACH ST,,33.9449,-118.2415,,,,,,,,,,,,,,,
200313505,3,Southwest,396,800 W 42ND ST,,34.0073,-118.2874,,,,,,,,,,,,,,,
201308054,13,Newton,1343,41ST ST,MCKINLEY,34.0092,-118.2612,,,,,,,,,,,,,,,
200712825,7,Wilshire,701,MELROSE AV,ORLANDO,34.0836,-118.3731,,,,,,,,,,,,,,,
201500694,15,N Hollywood,1513,7200 WHITSETT AV,,34.2012,-118.4052,,,,,,,,,,,,,,,
201401091,14,Pacific,1452,PACIFIC AV,WASHINGTON BL,33.9797,-118.4656,,,,,,,,,,,,,,,
200712001,7,Wilshire,702,700 N FAIRFAX AV,,34.0838,-118.3614,,,,,,,,,,,,,,,
201214401,12,77th Street,1255,79TH ST,VERMONT,33.9678,-118.2918,,,,,,,,,,,,,,,
201911986,19,Mission,1921,12700 SAN FERNANDO RD,,34.3048,-118.4665,,,,,,,,,,,,,,,
201215321,12,77th Street,1215,5400 S NORMANDIE AV,,33.9923,-118.3002,,,,,,,,,,,,,,,
200309540,3,Southwest,316,1800 W 25TH ST,,34.0337,-118.3031,,,,,,,,,,,,,,,
201313368,13,Newton,1393,GAGE AV,BROADWAY,33.9824,-118.2783,,,,,,,,,,,,,,,
201300771,13,Newton,1393,100 W 66TH ST,,33.9797,-118.2739,,,,,,,,,,,,,,,
201110062,11,Northeast,1152,1600 LYMAN PL,,34.1,-118.2885,,,,,,,,,,,,,,,
202100899,21,Topanga,2134,22300 SATICOY ST,,34.2083,-118.6139,,,,,,,,,,,,,,,
200212198,2,Rampart,203,4100 MARATHON ST,,34.0846,-118.2892,,,,,,,,,,,,,,,
201817142,18,Southeast,1822,MAIN ST,CENTURY BL,33.9456,-118.2739,,,,,,,,,,,,,,,
200406268,4,Hollenbeck,437,DRUID ST,CYRIL AV,34.0694,-118.1824,,,,,,,,,,,,,,,
200914102,9,Van Nuys,911,CEDROS,SYLVAN,34.1938,-118.4702,,,,,,,,,,,,,,,
201000912,10,West Valley,1045,5900 HESPERIA AV,,34.178,-118.5262,,,,,,,,,,,,,,,
200217899,2,Rampart,245,2500 W 6TH ST,,34.0617,-118.2795,,,,,,,,,,,,,,,
201312786,13,Newton,1383,6100 S BROADWAY,,33.9837,-118.2783,,,,,,,,,,,,,,,
201813770,18,Southeast,1826,SUCCESS AV,CENTURY BL,33.9456,-118.2491,,,,,,,,,,,,,,,
200709025,7,Wilshire,762,5900 PICO BL,,34.0517,-118.3675,,,,,,,,,,,,,,,
201406539,14,Pacific,1446,3800 INGLEWOOD BL,,34.0056,-118.4285,,,,,,,,,,,,,,,
201304718,13,Newton,1364,4900 HOOPER AV,,33.9994,-118.2543,,,,,,,,,,,,,,,
200412661,4,Hollenbeck,427,3100 KENNETH DR,,34.0812,-118.1866,,,,,,,,,,,,,,,
201211516,12,77th Street,1249,BONSALLO AV,FLORENCE AV,33.9747,-118.286,,,,,,,,,,,,,,,
201509184,15,N Hollywood,1599,3600 REGAL PL,,34.1337,-118.3632,,,,,,,,,,,,,,,
200110617,1,Central,118,ELMYRA ST,N MAIN ST,34.0644,-118.232,,,,,,,,,,,,,,,
200815269,8,West LA,855,1700 MALCOLM AV,,34.0508,-118.4351,,,,,,,,,,,,,,,
200615675,6,Hollywood,656,ELEANOR AV,EL CENTRO,34.0898,-118.3244,,,,,,,,,,,,,,,
201906606,19,Mission,1981,8800 ORION AV,,34.2301,-118.472,,,,,,,,,,,,,,,
201104479,11,Northeast,1124,3400 FLETCHER DR,,34.1186,-118.2404,,,,,,,,,,,,,,,
201509302,15,N Hollywood,1531,12500 OXNARD ST,,34.1794,-118.4052,,,,,,,,,,,,,,,
200515683,5,Harbor,529,SANFORD AV,F ST,33.7777,-118.2505,,,,,,,,,,,,,,,
200212126,2,Rampart,215,400 N LA FAYETTE PARK PL,,34.0743,-118.276,,,,,,,,,,,,,,,
201223840,12,77th Street,1241,6000 8TH AV,,33.9821,-118.3318,,,,,,,,,,,,,,,
201221727,12,77th Street,1213,54TH ST,WESTERN AV,33.9933,-118.3089,,,,,,,,,,,,,,,
200619077,6,Hollywood,666,6100 W SUNSET BL,,34.098,-118.3228,,,,,,,,,,,,,,,
201208823,12,77th Street,1215,1000 W 57TH ST,,33.9905,-118.2915,,,,,,,,,,,,,,,
202116760,21,Topanga,2139,20200 RUNNYMEDE ST,,34.2059,-118.573,,,,,,,,,,,,,,,
201015082,10,West Valley,1034,RESEDA,ERWIN,34.1839,-118.536,,,,,,,,,,,,,,,
200716834,7,Wilshire,721,100 S ROBERTSON BL,,34.0748,-118.3838,,,,,,,,,,,,,,,
201615641,16,Foothill,1687,11100 ARMINTA ST,,34.2178,-118.373,,,,,,,,,,,,,,,
200110872,1,Central,111,900 N BROADWAY,,34.0615,-118.2412,,,,,,,,,,,,,,,
201205977,12,77th Street,1263,WESTERN,MANCHESTER,33.96,-118.309,,,,,,,,,,,,,,,
201711814,17,Devonshire,1747,16900 DEVONSHIRE ST,,34.2612,-118.4957,,,,,,,,,,,,,,,
